scenario,trial,lambda,lambda_rmse,lambda_relative_mae,measurement_rmse,measurement_relative_mae,sicc_rmse,sicc_relative_mae,lambda_detection_rate,sicc_detection_rate
no_gross_error,12,7.742636826811277,0.28807596386071205,0.0682104184001762,0.2889868598626361,0.07075378117068623,0.2846408954365895,0.05223714736750264,1.0,1.0
no_gross_error,13,7.742636826811277,0.7394011273242482,0.08575096277619292,0.7394111919093951,0.08553492898984205,0.7394113191481324,0.08870754167051133,1.0,1.0
no_gross_error,14,7.742636826811277,0.26375659907430965,0.10046634899939791,0.2715577118220289,0.10911010457842014,0.2385254865824108,0.05235594922922098,1.0,0.0
no_gross_error,15,0.12915496650148828,0.5983211999907745,0.09373124132630015,0.5983441646982817,0.09274967857800483,0.5984544708149632,0.09472467576691398,1.0,1.0
no_gross_error,16,7.742636826811277,0.33377022905002385,0.08729371271991018,0.3354820810679831,0.0919090884358518,0.32802605885340297,0.05646141694466393,1.0,1.0
no_gross_error,17,0.12915496650148828,0.4087992248922116,0.0696223180851419,0.41750259875413437,0.11263822049318153,0.4091080421255923,0.07627541934380187,1.0,1.0
no_gross_error,18,0.12915496650148828,0.32193840515415395,0.07238530525744073,0.32941479511387634,0.09529086988890415,0.3215127952188055,0.06998520596567084,1.0,1.0
no_gross_error,19,7.742636826811277,0.2794048835292116,0.0632336065188122,0.28003334309932343,0.06555843704970775,0.27690368743549415,0.04449177323685282,1.0,1.0
no_gross_error,20,7.742636826811277,0.36906610255215916,0.04957368538026332,0.36943795102441995,0.051667762345924184,0.36816997914097904,0.04007878521714164,1.0,1.0
no_gross_error,21,0.12915496650148828,0.36750832204248873,0.07900628218025377,0.3823974200529444,0.11638879496449919,0.3663324348099799,0.0731151940998525,1.0,1.0
no_gross_error,22,7.742636826811277,0.5008234874287313,0.10286609800977065,0.5013094813231584,0.10535680199944217,0.5004592269921343,0.09995525232884062,1.0,0.0
no_gross_error,23,7.742636826811277,0.40942540883180106,0.11727224757654871,0.4143061820435816,0.12582210674238248,0.438577503794169,0.17369688872271702,1.0,0.0
no_gross_error,24,7.742636826811277,0.338253942305066,0.05940340732621925,0.33843407672710274,0.06211127602730177,0.33953230657675904,0.07255418929333056,1.0,1.0
no_gross_error,25,0.12915496650148828,0.4211100096238675,0.05669516129081614,0.4417849987645283,0.11670684451667157,0.42060198552389677,0.04938549595347957,1.0,1.0
no_gross_error,26,7.742636826811277,0.21376395231351228,0.08126332323790939,0.2209354108391568,0.08967353261866613,0.24833190269544592,0.09073747143678212,1.0,0.0
no_gross_error,27,0.12915496650148828,0.32927772469692795,0.05473300703021974,0.3378880663636453,0.09230017602698377,0.3295820010168183,0.06120371735452137,1.0,1.0
no_gross_error,28,7.742636826811277,0.09838302457187771,0.032990856464259394,0.09904297296555548,0.03400229926179313,0.09399714191906915,0.023156116157763508,1.0,1.0
no_gross_error,29,0.12915496650148828,0.25825725067614835,0.04471213209533046,0.2584530808100413,0.04978654325189546,0.2583548006073642,0.04638186963882348,1.0,1.0
no_gross_error,30,5.994842503189409e-07,0.39341908402858033,0.054990960469501755,0.394054177404433,0.058683359327946424,0.3934169496106658,0.054974425750558095,1.0,1.0
no_gross_error,31,0.12915496650148828,0.44971726509310717,0.08345451832411437,0.45417421257631657,0.10891249887103252,0.4494791353825346,0.07946357554429463,1.0,1.0
no_gross_error,32,7.742636826811277,0.6806355789354654,0.09859467487743098,0.680798812281324,0.09990681118805937,0.6796484084338404,0.08741451325035111,1.0,1.0
no_gross_error,33,0.12915496650148828,0.18687239929615837,0.03397619197415352,0.1868169501337914,0.03380445750447276,0.18692734180358858,0.03371279674401218,1.0,1.0
no_gross_error,34,0.12915496650148828,0.13412872447632476,0.025602215307372538,0.14120044186314326,0.03968187014012641,0.1332509702775635,0.02278537198082888,1.0,0.0
no_gross_error,35,7.742636826811277,0.7832095362692575,0.14874859809827443,0.7836802555949147,0.15291107513306143,0.7822042748253312,0.1361276363818041,1.0,1.0
no_gross_error,36,0.12915496650148828,0.14895034390909495,0.027020021917823368,0.1491609907412255,0.028072918252842305,0.14898205054789382,0.027163567043641552,1.0,1.0
no_gross_error,37,0.12915496650148828,0.843237123685701,0.12247790286454503,0.84440936501365,0.13389040446389858,0.8430946431671476,0.1197257707533415,1.0,1.0
no_gross_error,38,0.12915496650148828,0.5250996754976445,0.08653759619795261,0.5280272751387537,0.10817301975287326,0.5249328762007164,0.08314481385567893,1.0,1.0
no_gross_error,39,7.742636826811277,0.19051190422434913,0.05446678341407841,0.1921150476532692,0.05736282675389809,0.18335407710056742,0.03141663458363506,1.0,1.0
no_gross_error,40,7.742636826811277,0.16985676383814902,0.04667068575629226,0.17188745089290194,0.05014209735122852,0.16341802092637076,0.02965561339474992,1.0,1.0
no_gross_error,41,7.742636826811277,0.3213594691769307,0.06422137722203584,0.3219669052534566,0.0674587176723965,0.32029477078593377,0.05612395335901126,1.0,1.0
no_gross_error,42,0.12915496650148828,0.21482926753218964,0.04299979308064036,0.22378547635493293,0.0699548089458915,0.2145843033061828,0.04022472104165976,1.0,1.0
no_gross_error,43,0.12915496650148828,0.03681580119070187,0.01464973567402029,0.07155615347581012,0.041428935665941545,0.03540151935387359,0.011600948845108427,1.0,1.0
no_gross_error,44,7.742636826811277,0.17827494073761188,0.0612252081958427,0.18074169448282426,0.06448143934444804,0.1665866534683238,0.03889395826999333,1.0,1.0
no_gross_error,45,0.12915496650148828,0.26711585728969217,0.0428020617879702,0.27308519816294813,0.0724778703040149,0.2672568884556515,0.04711396979898902,1.0,1.0
no_gross_error,46,7.742636826811277,0.10652754110716438,0.04114763681983768,0.10866165568781039,0.043769613627500516,0.09728390552149564,0.021929007462341412,1.0,1.0
no_gross_error,47,7.742636826811277,0.3544624930500839,0.11109188540134951,0.35967245037238005,0.1190910095324905,0.33515066766648394,0.05308479011884771,1.0,1.0
no_gross_error,48,7.742636826811277,0.36742864852782803,0.09195156767590658,0.3698327138552706,0.09717199042667758,0.3574964509323714,0.05155026641303047,1.0,1.0
no_gross_error,49,0.12915496650148828,0.23697471791898478,0.02870454512474648,0.25831708452479396,0.08039564575837115,0.23702848045953376,0.03114529554685428,1.0,1.0
no_gross_error,50,0.12915496650148828,0.22052367025848055,0.035848412681882,0.23887577433260124,0.07847836957214094,0.2201392494684308,0.029822867512948905,1.0,1.0
no_gross_error,51,7.742636826811277,0.33883968143800686,0.08138934184502268,0.3412463901727937,0.08666415414443143,0.330498365201371,0.0434088264389514,1.0,0.0
no_gross_error,52,0.12915496650148828,0.2759931364620073,0.052388270161056696,0.27578943370451026,0.04838655735493906,0.2760811984114466,0.05327916229487795,1.0,1.0
no_gross_error,53,0.12915496650148828,0.5516460476707408,0.08274612536292936,0.5546685010035279,0.10400731728946784,0.5514390368715606,0.0794287330829488,1.0,1.0
no_gross_error,54,7.742636826811277,0.5899083929929997,0.14936647969654607,0.5929226318816888,0.15800220633794687,0.6056452027789204,0.15888262578270834,1.0,0.0
no_gross_error,55,7.742636826811277,0.7479838318681893,0.16308412580105955,0.7492220323411425,0.1682878427886647,0.7437603376163187,0.1326803543371701,1.0,0.0
no_gross_error,56,0.12915496650148828,0.34468728805275944,0.06251141008664772,0.3497380117491826,0.08438022332693447,0.3452269225352316,0.06742785047663571,1.0,1.0
no_gross_error,57,7.742636826811277,0.5303834853178269,0.11619263847987824,0.5321513632062275,0.12193215552551533,0.5243290000688084,0.07580113726917824,1.0,1.0
no_gross_error,58,7.742636826811277,0.31920925702933467,0.08345901147191734,0.32248940714498014,0.08959894464304312,0.3079339602862295,0.04146821769086668,1.0,1.0
P1_2sigma,100000,0.12915496650148828,0.5248695819851589,0.08769440271218695,0.526783776691417,0.09775356643155622,0.5245713189122904,0.08556773759535864,0.0,0.0
P1_2sigma,100001,7.742636826811277,0.2141273538755694,0.054641157741792505,0.21534082325553697,0.058083425400231425,0.21122481277722777,0.04086428325031185,0.0,0.0
P1_2sigma,100002,7.742636826811277,0.2887429705529649,0.0651750689061263,0.289097148645549,0.0662542994277864,0.286993233506424,0.05630244083970104,0.0,0.0
P1_2sigma,100003,0.12915496650148828,0.2093880875905979,0.046844415606466794,0.20917865630408722,0.04278203476900488,0.20987229432073903,0.04948490546696714,0.0,0.0
P1_2sigma,100004,0.12915496650148828,0.06585834961005925,0.03257477335316625,0.11872625519872021,0.06626507991853499,0.05964500616015983,0.027463288875093243,0.0,0.0
P1_2sigma,100005,7.742636826811277,0.5371685838381258,0.06847234184810867,0.5372938894708728,0.07094283332693475,0.5378733509598953,0.08062643339965796,0.0,0.0
P1_2sigma,100006,0.12915496650148828,0.3359951719336598,0.06905290629211064,0.3371776111034777,0.07280272054278751,0.33789397172262764,0.07250408915906362,0.0,0.0
P1_2sigma,100007,7.742636826811277,0.429342172440311,0.08089544853943154,0.4306799630759075,0.08508066745730138,0.4244309438429213,0.05421617836498953,0.0,0.0
P1_2sigma,100008,7.742636826811277,0.30683320451788754,0.07052319361108497,0.30818175103536183,0.07346965670546475,0.2996078681601721,0.04083918326106362,0.0,0.0
P1_2sigma,100009,0.12915496650148828,0.7153196992555791,0.11539924647736861,0.7157768256456153,0.12168620468716747,0.7163216524389838,0.11985612599508637,0.0,0.0
P1_2sigma,100010,7.742636826811277,0.8345287934503522,0.1081929897063038,0.8346281301932237,0.11147867140998183,0.834953165677299,0.12241489253038816,0.0,0.0
P1_2sigma,100011,0.12915496650148828,0.5075325441437606,0.07755370836691654,0.5081469106491222,0.07283448343173397,0.509890984322895,0.08027390430499913,0.0,0.0
P1_2sigma,100012,7.742636826811277,0.30544800779093934,0.09966665468975314,0.3124845528904857,0.1087335496051378,0.3529863420651572,0.1307544494663039,0.0,0.0
P1_2sigma,100013,0.12915496650148828,0.6493660903208293,0.11051410718111586,0.649436257140772,0.10788699954597959,0.6493117944355837,0.10970044088397057,0.0,0.0
P1_2sigma,100014,7.742636826811277,0.3454734941131809,0.058096882130900855,0.34561449371995173,0.058864751783724044,0.3449961534131715,0.0539527873170126,0.0,0.0
P1_2sigma,100015,7.742636826811277,0.3173105497203266,0.06869427774029861,0.31780992636260225,0.07121014562486147,0.31582157022264035,0.054427371663097926,0.0,0.0
P1_2sigma,100016,7.742636826811277,0.41420691129283216,0.12094321027845031,0.4194880040071178,0.13021112527367126,0.3979886461679784,0.07326268203563267,0.0,0.0
P1_2sigma,100017,0.12915496650148828,0.1579013206946635,0.03365856442888831,0.17170352664753832,0.06806130502005041,0.15804349446702357,0.03500447243019925,0.0,0.0
P1_2sigma,100018,0.12915496650148828,1.0021518071908602,0.10511251039386223,1.0035941946413833,0.13168286583640834,1.0021480881628246,0.10425171113337081,0.0,0.0
P1_2sigma,100019,7.742636826811277,0.47444753636756776,0.07682749243401518,0.47459897661462225,0.07778168551106095,0.47389172567958954,0.0729765776768699,0.0,0.0
P1_2sigma,100020,7.742636826811277,0.7282449477482182,0.11642622554188743,0.72833184022395,0.11820064445091098,0.728726425615678,0.1339633288270435,0.0,0.0
P1_2sigma,100021,0.12915496650148828,0.5535146325327105,0.0823837030016227,0.5641833867145084,0.12474707930869777,0.552917473308169,0.07646367147182545,0.0,0.0
P1_2sigma,100022,7.742636826811277,0.5946951004518233,0.14089203135043937,0.5951352703653857,0.1425316353932597,0.5913896276262081,0.12564938608176265,0.0,0.0
P1_2sigma,100023,7.742636826811277,0.8135953392137734,0.15759632328247264,0.8139110020684528,0.1593469521175769,0.8120599101288863,0.1475515872549122,0.0,0.0
P1_2sigma,100024,7.742636826811277,0.4724109058787446,0.08247315074175324,0.4729787778680309,0.08577281576347742,0.47087350028503705,0.06575992835530882,0.0,0.0
P1_2sigma,100025,7.742636826811277,0.14887548123280694,0.07709418861771329,0.1620412156452813,0.08670210433078478,0.23402289660457704,0.14207974818650748,0.0,0.0
P1_2sigma,100026,7.742636826811277,0.3391864470039239,0.07188907049999592,0.340276765569442,0.07604478855781831,0.3366227232908122,0.056122374374846185,0.0,0.0
P1_2sigma,100027,7.742636826811277,0.2894428576638294,0.06026542327005015,0.2892695823920214,0.05869316148645733,0.29448106749208536,0.07881788645909105,0.0,0.0
P1_2sigma,100028,0.12915496650148828,0.18777886629006468,0.039953764539663005,0.1947974327507798,0.05468373638584178,0.18932884311273313,0.04619591340535046,0.0,0.0
P1_2sigma,100029,0.12915496650148828,0.5995445246535435,0.10713971547112859,0.6002902866332103,0.11059061366085575,0.6000515929760333,0.10973189265125113,0.0,0.0
P1_2sigma,100030,0.12915496650148828,0.5465212976726291,0.103831313591821,0.5473726390409851,0.10540632091677762,0.5465368089126544,0.10487837189920125,0.0,0.0
P1_2sigma,100031,7.742636826811277,0.2409671671686973,0.07389076567968296,0.24324068863939485,0.07722729624349618,0.22849992460462928,0.04806869378623408,0.0,0.0
P1_2sigma,100032,0.12915496650148828,0.44523022721711414,0.07117085092762765,0.4456172022497288,0.06948459971114526,0.44621025897472294,0.07068725638493603,0.0,0.0
P1_2sigma,100033,0.12915496650148828,0.4891390270692005,0.08487608801216222,0.49020571634241267,0.09240812529272524,0.4894772724867725,0.0890427840495835,0.0,0.0
P1_2sigma,100034,0.12915496650148828,0.41739031381708147,0.09373659866057707,0.41646266026432954,0.0804310616546133,0.41939071940362793,0.08441916579422219,0.0,0.0
P1_2sigma,100035,5.994842503189409e-07,0.5354744455217011,0.11243252885554898,0.535704385005906,0.11103760744723412,0.5358825729138367,0.11425240242772242,0.0,0.0
P1_2sigma,100036,0.12915496650148828,0.46781891289744787,0.08158023520880746,0.4798842787701813,0.1332681482013248,0.4692245856138408,0.08499640398175058,0.0,0.0
P1_2sigma,100037,5.994842503189409e-07,0.19883568719055578,0.04653244563871683,0.2282356209434394,0.08974244462915913,0.19882741779047933,0.04652581949890834,0.0,0.0
P1_2sigma,100038,7.742636826811277,0.4506703951508834,0.13611303494361676,0.4556679746280855,0.14575247041009917,0.475867016878297,0.1468909738070771,0.0,1.0
P1_2sigma,100039,7.742636826811277,0.1705373127655492,0.045163937864992294,0.17189042604153112,0.048086600468342226,0.16723400981005648,0.03724498019109056,0.0,0.0
P1_2sigma,100040,7.742636826811277,0.34167325418959815,0.07000868773190697,0.3434434864812878,0.07492612842972772,0.33630270181439015,0.042320577646782605,0.0,0.0
P1_2sigma,100041,0.12915496650148828,0.5507163448088573,0.09117490525446019,0.566597177165031,0.13799668814634936,0.5496072840332973,0.08482292792170879,0.0,0.0
P1_2sigma,100042,0.12915496650148828,0.23369548599489418,0.04243552653839894,0.23554687003705455,0.0488261148914688,0.23423586696250207,0.046169219010754506,0.0,0.0
P1_2sigma,100043,7.742636826811277,0.5453252114233629,0.08588219502388424,0.5458968015762754,0.0918526151751695,0.5485502026727146,0.11211367308372906,0.0,0.0
P1_2sigma,100044,0.12915496650148828,0.4769053117349696,0.07991995287968175,0.4835641115670647,0.12021084029616784,0.47698477990113763,0.08401751529185617,0.0,0.0
P1_2sigma,100045,7.742636826811277,0.7185617072606953,0.12621786264737606,0.7197450758966342,0.1309847628414952,0.7136314074224835,0.09418708097324098,0.0,0.0
P1_2sigma,100046,7.742636826811277,0.8322324178986436,0.19002569725397303,0.8353910579594435,0.19791457247910266,0.8480477446289997,0.21694031047797138,0.0,0.0
P1_2sigma,100047,7.742636826811277,0.47854875093731114,0.08378497231058209,0.4785001592854435,0.08326029672153511,0.47845747015332596,0.08292355808864606,0.0,0.0
P1_2sigma,100048,7.742636826811277,0.39839866504446125,0.093986862157684,0.40154615228815393,0.10088880198576892,0.38836296134812054,0.0527777834904507,0.0,0.0
P1_2sigma,100049,7.742636826811277,0.5645448995214224,0.1486696869595183,0.5669564149949876,0.15448332130841114,0.5533444982576469,0.10528987700392815,0.0,0.0
P1_2sigma,100050,7.742636826811277,0.8891297662379111,0.11403784862109304,0.8891414968782981,0.11399062485036117,0.8892664188150939,0.11669867675497334,0.0,0.0
P1_2sigma,100051,7.742636826811277,0.3412113531720066,0.07006711704690577,0.34186502430053695,0.07123645301284273,0.3421485859051389,0.06716906561417033,0.0,0.0
P1_2sigma,100052,7.742636826811277,0.374988413418238,0.08423341840638607,0.37714493553770156,0.08919954885699792,0.3669580769088877,0.053894462088644346,0.0,0.0
P1_2sigma,100053,0.12915496650148828,0.5638907610976461,0.10688499741234533,0.5658858018999529,0.11913567969007476,0.5645964100373094,0.11297047423393394,0.0,0.0
P1_2sigma,100054,0.12915496650148828,0.3839247617843014,0.07184376696045223,0.38408018076529554,0.06300727181392822,0.38573126407649044,0.07665293919659193,0.0,0.0
P1_2sigma,100055,7.742636826811277,0.11758545743564486,0.02558311582596706,0.11803457233127691,0.02770510487452756,0.11852909216928544,0.030338552928323898,0.0,0.0
P1_2sigma,100056,0.12915496650148828,0.22859408289548114,0.059248992480927645,0.2457501395201139,0.08747407100906357,0.22691917569343525,0.054853903782518885,0.0,0.0
P1_2sigma,100057,0.12915496650148828,0.5915624793794327,0.10429605751454891,0.5916149070755689,0.10035510324341011,0.5916772524803083,0.10653629148280773,0.0,0.0
P1_2sigma,100058,7.742636826811277,0.46489510478498847,0.09847406548786863,0.4670439234054037,0.1044476914490706,0.45906799960642225,0.06386764286929711,0.0,0.0
P1_5sigma,200000,7.742636826811277,0.6272912074476724,0.09098854733033901,0.627693076943474,0.09635063484248936,0.6287683305356264,0.10923126352833068,0.0,0.0
P1_5sigma,200001,0.12915496650148828,0.646549815661656,0.10964066241490825,0.6448783200116239,0.08998691638244354,0.6474236747498168,0.11453887310169374,0.0,0.0
P1_5sigma,200002,7.742636826811277,0.48456654636070084,0.07102525344261486,0.48442009095186583,0.06528771078419521,0.4928747648103305,0.11273130003326738,0.0,0.0
P1_5sigma,200003,7.742636826811277,0.758703385054951,0.07899590200517463,0.758705996606216,0.07574539557856583,0.7600627841005032,0.10054829011525239,0.0,0.0
P1_5sigma,200004,0.12915496650148828,0.28735329598547793,0.08086766633477527,0.2811452293469907,0.05178382256494119,0.2896550028084466,0.08613324203210494,0.0,0.0
P1_5sigma,200005,7.742636826811277,0.2608690194168066,0.06084381177453701,0.2646409884190468,0.07037194172949388,0.24855273137407274,0.06971687527770634,0.0,1.0
P1_5sigma,200006,7.742636826811277,0.384545346214126,0.06993518957261494,0.38521657077927646,0.07569031562027065,0.3880510173682807,0.09443082471058406,0.0,0.0
P1_5sigma,200007,0.12915496650148828,0.8720441668219754,0.16831362603541974,0.871126319866645,0.15416693521765318,0.8728539988599089,0.17480729151765959,0.0,0.0
P1_5sigma,200008,7.742636826811277,0.8857904721177825,0.124670129271641,0.8859060380789431,0.1254983339961698,0.8849501686735235,0.11798322929202078,0.0,0.0
P1_5sigma,200009,7.742636826811277,0.13237460621947109,0.06130224566659712,0.1517972454074915,0.07360062449653444,0.25555442732152744,0.10078076492358737,0.0,0.0
P1_5sigma,200010,0.12915496650148828,0.5319044222377854,0.12679075035963575,0.5287504407573813,0.10492155160022976,0.5332863840896099,0.1345716426865514,0.0,0.0
P1_5sigma,200011,0.12915496650148828,0.1841639585433203,0.04944410063704058,0.18662962160380642,0.04488050660767306,0.18934346321870016,0.044305143495208275,0.0,0.0
P1_5sigma,200012,7.742636826811277,0.18487164612054735,0.04296720067730996,0.18389781509823488,0.039982910750452835,0.19720177058450902,0.06493325977842543,0.0,0.0
P1_5sigma,200013,5.994842503189409e-07,0.145096430149123,0.06018573636416008,0.179326837091023,0.08464291564267248,0.27871203810144535,0.15496526907787883,0.0,0.0
P1_5sigma,200014,0.12915496650148828,0.5591969058292602,0.12190581134097847,0.556598234982864,0.09772655031057854,0.5604734111967162,0.12791568651974342,0.0,0.0
P1_5sigma,200015,0.12915496650148828,0.34295103714716807,0.08347020068126065,0.33435023652848567,0.045367493203725635,0.3461027701508808,0.09035076274778538,0.0,0.0
P1_5sigma,200016,0.12915496650148828,0.29017994663114366,0.06773268907964701,0.28935603926881565,0.06363094242016054,0.29037697370852233,0.06857458127536001,0.0,0.0
P1_5sigma,200017,7.742636826811277,0.4396324283773493,0.0844238368644827,0.43939014251376696,0.08307029001084944,0.44167850049939356,0.09297045342283604,0.0,0.0
P1_5sigma,200018,0.12915496650148828,0.25726748616046635,0.07357257136644484,0.2820941031998495,0.10801168698607617,0.25438182197123416,0.06750372829143675,0.0,0.0
P1_5sigma,200019,7.742636826811277,0.414684760126614,0.09693475246597304,0.41490644883771344,0.09756733008145632,0.4130217923658059,0.0918181874937436,0.0,0.0
P1_5sigma,200020,7.742636826811277,0.46608089629044985,0.10370515481135442,0.4658483377970525,0.1024081547213115,0.46865800098542093,0.11469812005408807,0.0,0.0
P1_5sigma,200021,0.12915496650148828,0.2496590525725468,0.07358101569971535,0.23943780518290855,0.03679190727159603,0.2517350870062128,0.07723966299542577,0.0,0.0
P1_5sigma,200022,7.742636826811277,0.2671306600981037,0.08534086732100397,0.27451445011296793,0.09568458795189862,0.3321871070753779,0.15688010544559133,0.0,0.0
P1_5sigma,200023,0.12915496650148828,0.4149313183003597,0.08886414261591702,0.4135285789465499,0.07881269878758855,0.41526784529728145,0.0906221659406312,0.0,0.0
P1_5sigma,200024,0.12915496650148828,0.3766864458285287,0.08898372537943455,0.3805772019748136,0.09861923008422505,0.3765587523313043,0.08874488548446421,0.0,0.0
P1_5sigma,200025,0.12915496650148828,0.31195370523478516,0.08680916217279253,0.30564689216337343,0.05045944383829965,0.3146161181747773,0.09314648407352764,0.0,0.0
P1_5sigma,200026,7.742636826811277,0.4044460398040368,0.08012544232859276,0.40583931665295,0.08789875057769113,0.41020418233510986,0.1100587481438534,0.0,0.0
P1_5sigma,200027,0.12915496650148828,0.5922310687303287,0.13041585400098396,0.5915754488334972,0.12818446663278868,0.5922266503637446,0.13040837651736575,0.0,0.0
P1_5sigma,200028,7.742636826811277,0.46522344314405684,0.06977524461671558,0.4670610627934626,0.078785367412443,0.4860912546549073,0.09527939140782404,0.0,0.0
P1_5sigma,200029,0.12915496650148828,0.23178538677562813,0.07252962035417998,0.2452433385705253,0.089294207763992,0.23000577543055134,0.06992003214945137,0.0,0.0
P1_5sigma,200030,7.742636826811277,0.6983237234667252,0.08047070212342267,0.698462926338285,0.08492361132728377,0.7018699758377728,0.12085598433867502,0.0,0.0
P1_5sigma,200031,0.12915496650148828,0.3266598764395004,0.07109631087944422,0.32247153258385786,0.0422380092796556,0.3299581335265961,0.07375926087644792,0.0,0.0
P1_5sigma,200032,0.12915496650148828,1.1161582497473028,0.19822344551618712,1.118956315218153,0.21843196619788127,1.1161207494785654,0.19861128762401584,0.0,0.0
P1_5sigma,200033,7.742636826811277,0.2544979576114957,0.07171033839988224,0.2603660245071163,0.08132734834358327,0.3092536255874457,0.1368259776778697,0.0,0.0
P1_5sigma,200034,5.994842503189409e-07,0.7990171637092677,0.13242942346354938,0.794661225089257,0.09215965377948802,0.8006541026295805,0.14419378484637604,0.0,0.0
P1_5sigma,200035,0.12915496650148828,0.5443093335233896,0.10741730749085243,0.5439579290785509,0.09962860050595354,0.5450529354537488,0.11408675685188556,0.0,0.0
P1_5sigma,200036,7.742636826811277,0.32620856157014555,0.11330295702769379,0.3284332738472151,0.11663343009922256,0.31290630925298407,0.08798478797142563,0.0,0.0
P1_5sigma,200037,7.742636826811277,0.37044840882254126,0.0992243250166559,0.3762671622885287,0.11053852450101638,0.42747867738124373,0.13683530101365102,0.0,0.0
P1_5sigma,200038,7.742636826811277,0.5438702343198417,0.09920548738480094,0.5444785608793872,0.10398830491254585,0.5438961460459711,0.10217161016574956,0.0,0.0
P1_5sigma,200039,7.742636826811277,0.20441354215166668,0.03906837332530538,0.20826622784341992,0.048024483651253856,0.21696005638699925,0.07082310650301162,0.0,0.0
P1_5sigma,200040,7.742636826811277,0.5615833864218189,0.1454451556409349,0.5666167914363134,0.1574565708233331,0.6019467610658383,0.18304964936169327,0.0,0.0
P1_5sigma,200041,7.742636826811277,0.3417409125223161,0.07178999627312434,0.3415281896061206,0.06694711362233556,0.34682626090408375,0.0939165322313346,0.0,0.0
P1_5sigma,200042,7.742636826811277,0.18240823279951068,0.05910231206371822,0.18302892918941238,0.05996534995038002,0.18045998010309477,0.05619371792396031,0.0,0.0
P1_5sigma,200043,0.12915496650148828,0.3205405731040987,0.09248215147827159,0.3313284856597065,0.11305509117732046,0.31915903017099156,0.08902922550445698,0.0,0.0
P1_5sigma,200044,0.12915496650148828,0.44716542175549245,0.10633559344678446,0.44508005798228956,0.0887913865640879,0.44879475524080126,0.11292087251774531,0.0,0.0
P1_5sigma,200045,0.12915496650148828,0.3811220609504784,0.09971812911802047,0.40120111102115075,0.13780638118859823,0.38468436002069656,0.11224174586411899,0.0,0.0
